year,ADSK,ANTM,AZPN,CACC,CHDN,CHE,CI,COO,DENN,FDEF,FICO,FIS,FIX,HELE,HIFS,ICUI,IHC,INTU,IT,JKHY,KAI,KWR,LFUS,LII,LION,LOW,MCO,MLAB,MMSI,MOH,MSFT,MTD,MTN,NSP,OLBK,OMCL,ORLY,PRSC,RDI,RHT,RMD,SBAC,SCHW,SCI,SHEN,SHW,STE,TDY,TFX,TMO,TSS,ULTI,UNH,USPH,VLO,VRSN,ZBRA
2012,0.13228699551569514,-0.0980159905241339,0.5501962983735279,0.208893116157413,0.27274468492625936,0.3175182481751825,0.24848201774871556,0.2858731924360401,0.26424870466321243,0.2861930294906167,0.13594594594594597,0.2864005912786402,0.09747292418772564,0.06534905961109343,0.30688935281837165,0.34651933701657456,0.14148681055155873,0.11732857411234274,0.29706877113866986,0.1399535423925668,0.1372801372801374,0.3465,0.3923736462093863,0.5057339449541284,0.5890183028286191,0.3842556508183945,0.46194073213248105,0.22398632144601863,0.019809244314013173,0.1868421052631578,0.00601506591337103,0.2741414540900402,0.2443064182194618,0.250864387245486,0.37682926829268293,-0.11803084223013051,0.10463248919085853,0.20839260312944508,0.4074941451990633,0.2558691012568176,0.6143689320388349,0.6385041551246539,0.24761077324066028,0.2704691812327508,0.40073193046660577,0.7015486725663715,0.14055829228243014,0.15700568990042657,0.1466473709599615,0.39288054160297015,0.08018154311649034,0.42634839099561866,0.058548009367681494,0.37699999999999995,0.5981264637002339,0.06648351648351654,0.08292011019283761
2013,0.3958113730929267,0.5126064178127047,0.4833215046132008,0.26757679180887384,0.32246644047794654,0.09786502364235561,0.6170055452865065,0.32096,0.4408817635270541,0.40988056460369143,0.4613953488372094,0.5263008245663917,0.5499600319744206,0.45320776927604495,0.25323327478843993,0.04339993449066489,0.3695431472081219,0.26924995842341576,0.5158950288030724,0.49520202020202014,0.4869724770642203,0.4123144584936777,0.47344220707150797,0.581923005393342,0.6897253306205493,0.37143647938001645,0.5242812742812744,0.5557315383092457,0.1163120567375887,0.2604280014508524,0.3728440366972476,0.21978077232502016,0.36113624027501356,0.09253099485938925,0.28888888888888886,0.7020000000000001,0.41969997793955455,0.4936120789779327,0.2238562091503268,0.03452095255676569,0.10906949352179023,0.24552890614168874,0.7723244717109747,0.28764204545454536,0.6195583596214512,0.1763574588114622,0.3519977490151941,0.37638597542703034,0.2978429203539824,0.71862941812008,0.5322283609576428,0.5866211038624832,0.37208454810495617,0.25928571428571423,0.4408233276157805,0.5191867852604828,0.35064935064935066
2014,0.21751469693898245,0.36597826086956525,-0.16119760479041909,0.04938841449342247,0.06742831541218633,0.3744797086368367,0.18300954132658928,0.315131845841785,0.43793584379358447,0.319643549012011,0.15698511761881892,0.1647940074906368,-0.11798042246264807,0.32074705643524165,0.1086901121304791,0.28692646134506605,0.04494382022471908,0.21127315727236892,0.187896741430385,0.05590484282073065,0.0538138731177487,0.20866710439921207,0.0447422457581325,0.11978798586572423,-0.029518072289156743,0.38849646821392536,0.23054199845877218,-0.01515923566878978,0.10876519513755582,0.5294285714285715,0.24364123159303885,0.25455224190136455,0.2123187441798589,-0.05677706651822987,0.09103448275862071,0.300864100549882,0.49992213050926665,0.42343749999999986,0.7586206896551724,0.23574620196604107,0.19251223144011922,0.24170403587443948,0.16160061562139297,0.25275938189845465,0.22070312499999994,0.44503653243970787,0.3496357960457856,0.11929404074517908,0.22605445808862773,0.13189990062336263,0.02196810111345182,-0.04217771398747393,0.34948604992657867,0.20229226361031527,-0.012764260071798974,-0.04586541680616006,0.43777860326894485
2015,0.014485514485514443,0.10098697196999598,0.07150964812712815,0.5664202590939034,0.48157068062827235,0.4140079290164245,0.4119065997684293,-0.17608055009823187,-0.05389797882579408,0.10306569343065697,0.29706651976311815,-0.02775549494625376,0.6561771561771562,0.4367378048780489,0.4094117647058823,0.376708984375,-0.005743000717875095,0.04652423815204432,0.07159735349716449,0.24616858237547895,-0.05623983267487803,-0.16673856773080234,0.09900379993837938,0.3134924808076559,0.375462392108508,0.10202898550724647,0.03936192251916301,0.2797427652733119,0.06594036697247697,0.11558441558441566,0.18902700385769397,0.11850263852242747,0.3945303987796905,0.4136817381092189,0.10781841109709968,-0.06413730803974714,0.3140101628124026,0.277429893819766,-0.012801204819277105,0.19254032258064524,-0.048049645390070936,-0.056059653220734966,0.08286747780335414,0.14323374340949024,0.36234177215189856,-0.009840567549012068,0.1572964669738865,-0.1429951690821256,0.13770122901159756,0.12311955661124305,0.45443925233644844,0.3194088271021729,0.15901477832512315,0.27900881582082443,0.42704339051463164,0.5264721300017474,-0.10693678676753417
2016,0.233294450924846,0.04438471596687501,0.4810400866738894,0.037045866310670264,0.07625724300736818,0.08202360876897132,-0.0782254163499414,0.3206250943681111,0.33091286307053935,0.35451147891083823,0.27740276438444234,0.27083333333333326,0.19013581129378115,-0.08256382400869088,0.632080948826408,0.32879430065831,0.43223443223443225,0.21679583819938425,0.12637913741223658,0.15568862275449113,0.5269461077844313,0.6834210526315789,0.43395691609977327,0.2389387689072231,0.07152557718424635,-0.0477975632614807,-0.042360828931328746,0.24822045962985556,0.4544456641053788,-0.08282623394185258,0.1439617083946981,0.2566727714894767,0.2734664877240073,0.4846202134337728,0.3671607753705816,0.10459433040078192,0.12058764338901203,-0.1764069264069265,0.2958626073380172,-0.14666993143976498,0.17141778365112326,-0.012999426495889881,0.2353677621283255,0.10850897736143628,-0.3521594684385382,0.044421126267925874,-0.09067602212926729,0.41006534449157395,0.24095179423995064,0.011832197920401619,0.001429738562091509,-0.051446109030378766,0.3689162603712257,0.32879045996592854,-0.029269678886047208,-0.11226514179017394,0.2671394799054373
2017,0.40503953893579947,0.556731700567317,0.21068032187271404,0.4873327509310773,0.536480686695279,0.5150872817955112,0.5166156373683818,0.24020947176684873,0.02476780185758516,0.016031280547409585,0.2785845434818895,0.2334819087572103,0.3049327354260088,0.12888107791446984,0.05817401083733767,0.4594594594594595,0.3793969849246232,0.37991953821934576,0.21497632202052097,0.31533963112910474,0.6219709208400648,0.1707298136645961,0.29057933194154484,0.34839753965684694,-0.09128803668195072,0.2960535490168736,0.5536259341121987,0.010569105691056888,0.6301886792452831,0.4134562211981568,0.36231884057971026,0.4683004289811105,0.31560371517027863,-0.1979020979020979,0.2266666666666667,0.4098837209302326,-0.14092857142857146,0.55911718339464,-0.0077243018419488425,0.7127780946948087,0.3637681159420289,0.5521140142517816,0.2826466916354557,0.301255230125523,0.22463768115942012,0.514627659574468,0.29374352906374795,0.4608870967741936,0.5424001983635012,0.3335206124025565,0.589748743718593,0.19414500683994523,0.3682120027307144,0.024840312278211495,0.32149532710280376,0.4961432867041444,0.19889119889119888
2018,0.20780337793063897,0.15146660888888897,0.2221886943396226,0.16445146086076576,0.018466832169775498,0.14261743419019204,-0.06608212533595632,0.1456038743172162,0.22624434389140285,-0.05557703589347737,0.20044325140621208,0.06892164285699592,-0.020296443343053198,0.35948188601036263,-0.03913299854944722,0.03741933179723497,0.26798565712178624,0.2378334266348539,0.020042202532330425,0.06784861063757254,-0.192031858724465,0.17660293202531152,-0.15537349295894745,0.040523150220112394,0.16819013565768443,-0.012362868599103552,-0.058191407087457334,0.6672564116905589,0.2798602961615764,0.4822640062597808,0.1655637117925361,-0.10426711617419444,-0.012229984307577178,0.594603993131349,0.3118661764705882,0.24061538461538456,0.417502327297627,0.01949155932203391,-0.13230040927887915,0.4424156853733007,0.31502353221913854,-0.0036178378266147615,-0.20349172072728847,0.058933306666666754,0.2798232612717743,-0.051170289594683574,0.19245149521302862,0.11510123438410098,0.022252541951446884,0.16588046908992968,0.013878362001555298,0.11399730006417533,0.11410732306384357,0.4066070087651203,-0.20295041321292095,0.2806696524427648,0.49827093176313025
