ticker,avg_yearly_returns,yearly_variance
JBHT,0.12191876554584713,0.045690057638883876
JBL,0.03252613264107027,0.016451679637476294
JBLU,0.21406692915794953,0.14320874943374604
JBSS,0.40733209901154555,0.2891269793751836
JCI,-0.02981309487256013,0.08678665301047911
JCOM,0.1536875789090919,0.06565713447937525
JCP,-0.32700178769826194,0.12689539792028223
JJSF,0.15385349879387095,0.017873010474175114
JKHY,0.210872264615995,0.024258006255214168
JLL,0.14348712785917242,0.09517395582169451
JNJ,0.10490846876889906,0.017004132681126584
JNPR,0.03589607569908144,0.011321759521647067
JOE,0.0013594194048279615,0.06382704311127894
JOUT,0.2562611161554493,0.13924777863546747
JPM,0.17030726891082945,0.02708013313239116
JWN,0.0030660353181550487,0.0422307556456383
K,0.021088295501095332,0.010124840706371154
KAI,0.22553026066960852,0.10123264225500149
KAMN,0.10775197606179794,0.019300201357294242
KBH,0.27757247391082035,0.40056935052248716
KEG,9.074861735626644,651.7202739040782
KELYA,0.09381036918636518,0.10916831654801236
KEM,0.329918244549556,0.7494680443157159
KEX,0.028693862465189873,0.0943663285121904
KEY,0.11758672894370914,0.07925925209104707
KFY,0.14276072265451792,0.07244234043990468
KIM,-0.0026836501457129236,0.0358403026620879
KIRK,0.028734577970391518,0.2884923381258124
KLAC,0.10096804341271368,0.03364688407726603
KMT,0.05810541093608693,0.19743873249511312
KMX,0.12017126177653008,0.04282990052380365
KNX,0.14115905712727472,0.19180568041751364
KO,-0.030041463136638042,0.04236724310826532
KOPN,-0.12617629759044005,0.08205577715548466
KR,0.06959813330560348,0.13555296862043917
KRC,0.08172996779756284,0.035742258929640336
KRO,0.12399655814075353,0.5494825347109866
KTOS,0.18762566008227619,0.18750963741392648
KVHI,0.07707908467769645,0.11779047262366425
KWR,0.261642399069082,0.06826892637162871
L,0.028546669229901366,0.020351582328281183
LABL,0.10606372916633522,0.14305739567199838
LAD,0.2439883314171242,0.15986410197979734
LANC,0.14650864215705603,0.02461658816577345
LB,-0.0033511363246901643,0.12005492034229177
LBAI,0.09788424827316293,0.08587223315305618
LBY,-0.06755004544050867,0.20542438702499097
LCI,0.6797177581081993,4.8285778503822945
LCNB,0.047221822257474164,0.06099993063747089
LCUT,0.003975136494005168,0.09787971715967698
LDL,0.22642026155088635,0.27072028680260657
LEE,0.3530102261257362,0.6693586052114716
LEG,0.07784693477064517,0.04013760690361005
LEN,0.15912921191974783,0.17962089768785738
LFUS,0.22553209343711095,0.05512517032331884
LII,0.30697098225786185,0.037920720559450005
LION,0.25330223277549996,0.0928516841513673
LKFN,0.07452777179604944,0.03937917466770863
LKQ,0.009019123418164156,0.11203426389561832
LLL,0.1526316046371873,0.03692603190302403
LLY,0.16206083252721157,0.02896218577662528
LM,0.058632080925858907,0.14659946781977426
LMNR,0.056886410483452644,0.08465715352952193
LMNX,0.01740047180116472,0.020008508228193278
LNC,0.19514581367316233,0.16419952088567866
LNDC,0.13165443786242317,0.08264073012451281
LNG,0.43642637661138933,0.3773874659933458
LNN,0.08237177514580643,0.03054404976394402
LOW,0.21173010015369603,0.037205764563330336
LPSN,0.11449216560951303,0.14481148975813266
LPX,0.20896294695521922,0.26463024367749016
LRCX,0.24394009454883303,0.12563094965048036
LSCC,0.04426323470678375,0.06678138957923638
LSI,0.1445990469584484,0.054523641539773834
LSTR,0.11716751740256579,0.04989288136266228
LUB,-0.11050085879020585,0.12783470985323056
LUV,0.3477442673453574,0.2650876848860328
LXP,0.030005500260509597,0.061339727849058306
LXRX,1.809295550492426,25.87721088721079
LXU,-0.12370704923421472,0.1316991147811335
LYTS,-0.013865503048635723,0.1918924102053502
LZB,0.1745135574708839,0.2041463781603654
M,0.02872146613554908,0.0918466704195206
MAA,0.06465774918986712,0.014436136144996206
MAC,-0.003896303522031281,0.05568753746300481
MAN,0.16343293395922961,0.213139035456146
MANH,0.1307209587005062,0.2937040608464185
MANT,0.08284129122104325,0.03645288217626363
MAR,0.23629698278190783,0.10462573803963206
MAS,0.1817510346402965,0.08013405190459356
MAT,-0.09605352792468362,0.09382098815216905
MATX,-0.012218407028495167,0.06403790476963057
MBI,0.02334674868359849,0.1787422154745962
MBWM,0.20010139217724007,0.10413003622446985
MCBC,0.2593766095349861,0.1109902851679362
MCD,0.09141636788994426,0.03388593367360447
MCF,-0.24655992073571778,0.16605483655693223
MCHP,0.12247191386473325,0.060129022187320656
MCK,0.0922833826115832,0.11264190278475687
MCO,0.24417137506930048,0.07288396672473328
MCRI,0.2464961202314986,0.15049661348304946
MCS,0.19568603979172633,0.09116585093772983
MCY,0.027024019627628588,0.038486225841976134
MD,-0.0779175223634323,0.057348588000367705
MDC,0.11093160799117323,0.1813365951488627
MDCA,-0.014632736542122573,0.45268293999363135
MDCO,0.045137302260485325,0.12155178043590707
MDLZ,0.02718579821470357,0.04995704066281569
MDP,0.08763408210149116,0.07109419887769752
MDR,-0.04714181943398558,0.41203844211335
MDRX,-0.018693320088147395,0.18357977921244795
MDT,0.1345946362684103,0.021756391897538366
MDU,0.04766002347784894,0.10428573015449734
MED,0.4109080505965074,0.14835625115759452
MEI,0.32751180202973706,0.8305278578225427
MEIP,0.7278361261434375,4.759521027481839
MET,0.05382910455145389,0.06683205120645176
MFA,0.007331453848724364,0.025146589446885113
MGEE,0.046765099220666975,0.03802269722875941
MGM,0.1732368835083635,0.15694600752721902
MGRC,0.11055284772567905,0.08446288858896295
MHK,0.1693403699798255,0.15224113081526772
MHO,0.2221348309951142,0.4515651627913811
MIDD,0.09243135652532537,0.1972746473678735
MIND,-0.18684946331109678,0.15943008853665327
MINI,0.1265080056878689,0.14001726864095068
MKC,0.15726560981140977,0.011925369256909513
MKL,0.1452307913710191,0.026366236711525947
MKSI,0.16218183574984213,0.1260701610153576
MLAB,0.281478195195894,0.06497327215604377
MLHR,0.08500738958249578,0.03877057987731607
MLI,-0.020472912484507035,0.12552290505572467
MLM,0.13241860571043926,0.07518618437344927
MLR,0.0826046972356823,0.013095121467236305
MMC,0.14506985293509314,0.02348394635298551
MMM,0.1186194926510814,0.058247164573474265
MMS,0.09104154550914963,0.07408686084055138
MMSI,0.23933164323912473,0.051853645104092745
MNI,1.3616544865124074,15.503693113234197
MNR,0.06684024013003739,0.0644199582828731
MNRO,0.10074340729554716,0.059807064058665343
MO,0.09625572873028056,0.0386157755319316
MOD,0.09075018171830598,0.19413848167259304
MOH,0.2721681553204403,0.048040559304367875
MOSY,0.16369978791602197,2.3254823936640157
MOV,0.11359753635813433,0.10789358614001636
MPAA,0.26530072478236966,0.6399582321757878
MRCY,0.24075318842655044,0.13848440071705334
MRK,0.10759123181705396,0.019796310707708677
MRO,-0.06383349162055525,0.08443177942634407
MRTN,-0.006368192709284273,0.038530607984324415
MRVL,0.1317359809509082,0.3108327746922728
MS,0.16598382495896807,0.0842990145780439
MSA,0.16872095884661517,0.059780957540792545
MSEX,0.169270716944051,0.05262574799225108
MSFT,0.2119102284040423,0.01653512645132069
MSI,0.13470396022384196,0.010392254329093612
MSL,0.016956294829554384,0.10140870805893543
MSM,0.038937826604143126,0.09560170174230027
MSTR,0.042245388684833275,0.057023136546092305
MTD,0.2125261701621779,0.0303638446374692
MTG,0.3036446055989951,0.6514196941728577
MTN,0.2555902885772476,0.01801548714385239
MTRN,0.09763606664920808,0.04492870270648805
MTRX,0.13282504949816554,0.18916500351895005
MTSC,0.01277293849918365,0.04759675317010187
MTW,0.711585532354691,4.740191751088025
MTX,0.0420864200251828,0.17333280274107768
MTZ,0.20784088812803442,0.28550960639426964
MU,0.4964365124567757,0.9044514514073492
MUR,-0.08818528928665142,0.10650147120040414
MVC,-0.028029583908734706,0.044707708222795454
MXIM,0.10151424577607407,0.021585238490223715
MYGN,0.17129982398194282,0.31414687414413395
MYL,0.07565223739384865,0.10678083495226716
NANO,0.09684735305734535,0.10017307966596926
NAT,-0.13967772492131564,0.1661040560839514
NATH,0.22862662664168765,0.1356211701686348
NATI,0.08143791131486476,0.023090693197120354
NAV,0.27867317179616025,1.28469744868614
NAVB,-0.3187156012491445,0.06498255685378608
NAVG,0.1177928197632906,0.1146564561145394
NBIX,0.5098305742869488,0.6004889625452284
NBR,-0.06637259074050354,0.3145178909547822
NBTB,0.07811611972997941,0.05611952734752446
NC,-0.02670062398531515,0.32143533559538634
NCI,0.15241198557454821,0.14254980419892344
NCR,0.10181953273454451,0.16226254062017095
NCS,0.01391564545977805,0.12302839193008112
NDAQ,0.19078843554427444,0.033807193517957794
NE,-0.2647046037266622,0.07758806064938482
NEE,0.1636678745411526,0.011836298167625105
NEM,-0.01855922723248239,0.18272032776288935
NEON,-0.2919838573538855,0.1247790815655037
NEU,0.11056241451392601,0.022470889473686098
NFG,0.007017723960054194,0.07173950472576032
NFX,-0.09127023736734785,0.08751450225489597
NGS,0.057028632176284566,0.13919959080382568
NHC,0.08680315872352226,0.024229386115632013
NHI,0.08352698499227151,0.024985693912270943
NI,0.05507399396636926,0.08299905014526608
NICK,-0.016899395683345936,0.03313691605753161
NJR,0.020778056345899083,0.07118704483660156
NKE,0.01573714884540154,0.12413755365658495
NKSH,0.05380018326528529,0.029642817363111196
NKTR,0.6196914540478949,2.061828239991487
NLS,0.41124537854607496,0.3900074969983498
NLY,-0.055403177453615324,0.029517142826230528
NNBR,0.18674318077027632,0.35941916952697284
NNI,0.14130068653900874,0.07390331914562169
NOV,-0.11025673687892759,0.04965108180490394
NPK,0.06441113676376306,0.07674015842679849
NPO,0.13666151728331477,0.12213136349407183
NR,-0.002306835825248587,0.13087780987451222
NRG,0.2244855673826384,0.3217869933341719
NRIM,0.09887589067369507,0.015234111363434824
NSC,0.1276988462673379,0.06988305892772956
NSIT,0.1573744284112015,0.05681819222805911
NSP,0.22594602319412688,0.08601096733581788
NTCT,0.05684415296865243,0.054414682675985926
NTGR,0.07461554840081237,0.02962622438182043
NTRI,0.2620461632360001,0.22184172312282047
NTRS,0.10930329156041317,0.025921003984950165
NUAN,-0.07075723499812217,0.060524001161658646
NUE,0.05545396890233161,0.059761354215950156
NUS,0.30370044706011423,1.1802749204009897
NVAX,0.33037202027563334,0.5580380195186359
NVDA,0.5530527558023596,0.762312700786533
NVEC,0.07511331385188001,0.027186071862203235
NVR,0.2682564336908658,0.19041959023004892
NWL,0.06047917515902672,0.10097812386395712
NWLI,0.1303520734279158,0.031593850886539376
NWN,0.03460034748472292,0.011601108152341744
NWPX,0.08651436831486713,0.17605599555953214
NX,0.001159895793050671,0.05267467722269766
NXST,0.6833586143565892,2.292784148940023
NYCB,-0.0321666240421241,0.03101788866318812
NYNY,0.4785935844222596,0.40752341996288344
NYT,0.18622682190141054,0.10346278351686654
O,0.08896093610591808,0.013329384269455636
ODC,0.06318562440437513,0.06071785573045415
ODFL,0.21314146490342806,0.12530478125448324
ODP,0.08547085407471658,0.1925901978646325
OFC,0.020079260317559293,0.06666686880343972
OFG,0.27138157956030345,0.5334137100653863
OGE,-0.028598737938159365,0.0564850329590581
OHI,0.0945927183119002,0.03968959203703641
OI,-0.017687744974551962,0.13191502786831424
OII,-0.1405329585221457,0.096676621854645
OIS,-0.14055893003769676,0.16574077463387552
OKE,0.06409181229403224,0.41508941429436436
OLBK,0.25289495279216123,0.013520583188121785
OLED,0.3303667554691621,0.7650693011686226
OLN,0.05282735354780741,0.13426265459715728
OLP,0.05733421202354918,0.01705012849975359
OMC,0.08217609025734167,0.03896320487155397
OMCL,0.2251127694609148,0.08057969502141639
OMEX,1.5856797093515789,23.788742678769207
OMI,-0.12710000783511743,0.10389427656512536
OMN,0.1090579690050357,0.13184483841575942
ONB,0.04236137379435204,0.036257699162163586
OPY,0.08375869048055529,0.06157334063059808
ORCL,0.08992243056561053,0.02689555168523962
ORI,0.13681509343657955,0.05895157867260209
ORLY,0.2479180228157357,0.052347926870506066
OSIS,0.07360063414638766,0.051232841144204844
OSK,0.20814598650263136,0.1637176355241829
OSTK,0.4957286810761333,1.3309479619811304
OSUR,0.13979147372928138,0.33739198469214093
OTTR,0.13594553894399447,0.042723491064342
OXM,0.09668213293904235,0.10025199364480453
PACW,0.11610160456555094,0.1095955618262519
PATK,0.5998883020986046,1.1691072089873715
PAYX,0.11965888635811218,0.025882368136968956
PBCT,0.02333634472457442,0.02857010807470593
PBI,-0.024927555959948538,0.35166823698676175
PCAR,0.0802691127563779,0.06256241203301637
PCG,-0.04264207781003569,0.06572220535129081
PCH,0.030084262400804394,0.07711957180609413
PCTI,-0.012958301818672413,0.11147967387750805
PCYG,0.2857021460290181,0.8981395937557631
PCYO,0.33416156038121453,0.23587848841774436
PDCE,0.026261780443783595,0.14189380462757906
PDFS,0.1995738422049364,0.5156083600613034
PDLI,-0.060579197812007775,0.09330740046439917
PEG,0.07171961087168344,0.019173013427412764
PEGA,0.17297352266021626,0.2788479027403395
PEI,-0.018369473687432154,0.14450157799347055
PENN,0.0583256432667144,0.3898237979774451
PEP,0.07710366723904569,0.008577637448264293
PES,-0.020210655434195583,0.9569191114776094
PFBC,0.32925060231983366,0.13326620564459357
PFG,0.12466791861974853,0.11812681980905583
PFIS,0.08327620499687916,0.045595729380459686
PFS,0.09387866417512548,0.04001508562369734
PG,0.05205026600688573,0.010146855406012066
PGC,0.15038731551127352,0.06857257596155646
PGNX,0.012382199303519026,0.270066013964258
PGR,0.18031686295783864,0.03873781361730085
PHIIK,-0.1722573600874931,0.1902425862126278
PICO,-0.07540782123901593,0.09207021591144815
PKE,-0.03974346562906705,0.040512328485883195
PKG,0.23072020264238172,0.12714814518967912
PKOH,0.1746747272107709,0.34793574984449854
PLAB,0.09110122854466023,0.08425591375224462
PLCE,0.13870210279173753,0.16907504501312007
PLD,0.10702401515059785,0.019706586273009138
PLPC,0.008211436759759851,0.06867434783730382
PLT,-0.0006429279714475489,0.04410165259554318
PLUG,0.23296505029392361,1.0314063744061157
PLXS,0.11980274928336462,0.11567548947051841
PNC,0.11195203488051234,0.032314972271006936
PNFP,0.19467469117301764,0.1010603244795187
PNM,0.11854824080428596,0.006351371921236211
PNR,0.10985537493268079,0.10491441783364236
PNW,0.08580308485272463,0.015319804605275716
POWI,0.11431993445651893,0.08851942598962742
POWL,0.03312271085323187,0.1738676039905911
PPBI,0.26985162249776284,0.14005679647996225
PPC,0.30483202959582906,0.4473561721143365
PPL,-0.005146633023803485,0.010906954700733223
PRA,-0.06636774178291364,0.05695334181707287
PRAA,-0.07814806812328548,0.1363505657223608
PRFT,0.1541412401380635,0.13940690239658915
PRGS,0.10017170585918052,0.04268400764894866
PRGX,0.09901199444355654,0.09524577824688524
PRK,0.05034536732016679,0.039019775364474076
PRKR,0.960743193759486,8.00234215908529
PROV,0.11988509873410653,0.13040524792664607
PRSC,0.25786769889098443,0.07033135372667641
PSA,0.06567888534827382,0.02547417810751774
PSB,0.1262227927514635,0.01070584803131965
PSMT,-0.009506145403720658,0.06272568439617199
PTEN,-0.016257215894845745,0.1992702075668745
PTIE,0.5961353183833814,5.734218843317478
PTSI,0.3733826528853503,0.4742490576016664
PTX,0.03823139923016288,1.527691574189568
PVH,0.09626785276732289,0.14593389535502294
PWOD,0.01724027969520802,0.03297346798742004
PWR,0.08670484998107843,0.12320582544490492
QCOM,0.01842495732641116,0.04367742125544291
QDEL,0.2374242222545405,0.17923482382722586
QGEN,0.14144953150892697,0.012181921254637228
QUIK,-0.05353016563083736,0.24578103425993433
RAD,0.2522550403418792,1.2086208238780014
RCII,-0.06603948076173768,0.09836374737171394
RCL,0.24383372281972868,0.11441888315685252
RDC,-0.137682009867274,0.05777483889508404
RDI,0.2190011050574964,0.09353327663411781
RDN,0.43050739810519334,0.47829267301285006
RDNT,0.6089963785784468,2.4360534799795253
RE,0.14974670407263432,0.024531438215225385
RECN,0.05618003042897183,0.024588877061898353
REGN,0.43519280048639325,0.5884526356304073
RELL,-0.030722455952029954,0.046881148495714405
RES,0.007525052897697956,0.21090478945255767
REV,0.10575260374859481,0.10611200675195603
REX,0.2641475644994979,0.34609185258772346
RF,0.2054236759600278,0.10136258731385951
RGEN,0.501178717763863,0.1290652346824192
RGLD,0.09524261665711804,0.17197308963432734
RGR,0.1369547985624366,0.1823829952659984
RGS,0.0016595009806809177,0.014124759502386989
RHI,0.11115600504003882,0.038472886083631454
RHP,0.16219271859774653,0.04042970622213233
RHT,0.2467429181412306,0.07640509781065913
RIG,-0.1494764614763088,0.10926611463451955
RIGL,-0.0923645537633345,0.1791459883275646
RL,-0.026180979543320958,0.03965756667284715
RLI,0.029306163387263433,0.09359501627009469
RMBS,0.07160534198993276,0.20674541550566192
RMD,0.24544434906042345,0.044660948654606396
RNR,0.08688980258968189,0.011174099775599555
ROCK,0.1657629955158205,0.10826055364025994
ROG,0.23645477375109442,0.2577583824508553
ROK,0.12801971627084968,0.0713240966064871
ROL,0.147157736289547,0.04853439766975323
ROP,0.17386727518751816,0.02119244784342097
ROST,0.1134256950087552,0.07170641096467135
RPM,0.1384992229739658,0.029546730418818442
RPT,0.0403151870888967,0.0372379869819509
RRD,-0.05624876330393121,0.3744543293182085
RRGB,0.07390783482030547,0.2421912750650347
RS,0.06595539060743962,0.04913127176632299
RSG,0.14791239152189378,0.008984368366279775
RTEC,0.14961855976868546,0.11367739875572253
RTN,0.19311422501717312,0.04790092659166877
RUSHA,0.12318053650099846,0.13691946495136686
RVLT,1.15046412070922,8.783576088993586
RWT,0.08681579955425037,0.08308694851404909
RYN,-0.048380134529041274,0.04924385320470504
S,0.3699677509870316,0.6865721857928174
SAFM,0.13373590859793352,0.08496141346999748
SAFT,0.10969441193259,0.019603891320486115
SAH,0.0012709645391200516,0.05339338763652409
SALM,0.09906915395470997,0.35319884936737994
SAM,0.1584684472358451,0.11457570759105339
SASR,0.1083337776392727,0.0702557650567234
SBAC,0.22931059912133203,0.07774400467118205
SBCF,1.0753945061937946,6.014454849554467
SBGI,0.23565214151719863,0.4894946645920897
SBRA,0.0915176298027307,0.1384117820232681
SBSI,0.07334917558984486,0.07039063190893576
SBUX,0.06119271161024754,0.04540383140819856
SCHL,0.04311717895884787,0.01596974411692686
SCHN,-0.03002616614894225,0.19625365325822242
SCHW,0.22556086734469644,0.08522167408007526
SCI,0.20325740944983814,0.00951695995093895
SCL,0.030009528969542777,0.13109509290793123
SCS,0.12468826258405766,0.0821361917305475
SCSC,0.0032511997328395124,0.04108172785356151
SCVL,0.06322350411603699,0.05546309372645857
SEAC,-0.066739364481765,0.2891787592444093
SEB,0.11020643785095101,0.08529188968807695
SEE,0.14255545921761986,0.13963272640809274
SEIC,0.18080130026120153,0.087705722164352
SENEA,0.024052550133053734,0.041636780087520725
SF,0.056468787918363,0.06606516710193455
SFNC,0.09354693452995543,0.04934170030248475
SGA,-0.00020131635240676942,0.04423893009343701
SGEN,0.21275309269833534,0.08501933321562237
SGMO,0.7662903970380464,2.9739283507081513
SGMS,0.3933777031730517,1.238503080709608
SHEN,0.25080523731894455,0.08948277289889035
SHLO,0.057588991600500586,0.24605147587921639
SHOO,0.048762085369501273,0.036235995616445936
SHW,0.2601400846451771,0.08619167712575504
SIF,-0.13924287002854543,0.22098820110524395
SIG,0.02356460357601055,0.18303148385081622
SIGA,0.04813799913019061,0.21024470364946457
SIGI,0.1937219654796755,0.02603927632029293
SIRI,0.18735601918307673,0.032631478917545476
SIVB,0.24551263730387526,0.11150566878335755
SJI,-0.048423758511331134,0.09776383449041566
SJW,0.15607206945993066,0.11852049105672625
SKYW,0.23999787587823224,0.15504884122867055
SLAB,0.09565183192020185,0.035147596988245135
SLB,-0.06076666007026652,0.06368257825824176
SLG,0.03209205853343137,0.03013925801500182
SLGN,-0.04574589427973468,0.040606008058635346
SMG,0.07363876686869333,0.09524670126441585
SMP,0.15628987150031132,0.07817713427766483
SMRT,-0.0935383249119922,0.2530843430043549
SNH,-0.07060285185196113,0.0516795189396916
SNHY,0.10873753445455736,0.1509656738780667
SNPS,0.1781195940502677,0.02664112138140697
SNV,1.1238206596944917,5.6796509356025835
SNX,0.20207293518867683,0.15989844568587894
SO,-0.002770723614040024,0.009707523762068697
SON,0.07952794949492596,0.03664045043602334
SPA,0.1785915816454084,0.2158472911947801
SPAR,0.26567447344298983,0.7789916195454158
SPG,0.038532185838583234,0.014007658327091445
SPN,-0.20850678284753968,0.11683449268158573
SPPI,0.22883869759896644,1.7766692685891885
SPRT,0.1971471525584187,0.6760927288245311
SPTN,0.06016275609284918,0.22072371480418
SRCE,0.0885427581190975,0.07057369702463472
SRCL,-0.06757456222556889,0.07252504874169347
SRDX,0.20941580633972195,0.08615924550613786
SRE,0.10647832141103071,0.025199584789251304
SRI,0.24859488861539777,0.3170590271826898
SSI,-0.22432331030741523,0.22311453289054795
SSP,0.14357076400464666,0.16215952891665472
SSYS,0.12090109618375425,0.5766628688218165
STAA,0.3504134963341522,0.5908481951131712
STAR,0.11378517665256492,0.11975391536279352
STBA,0.10241240932242843,0.03209740999304698
STC,0.24193035976044613,0.19862753337814795
STE,0.1992867580664008,0.02403081892026389
STFC,0.145878505791507,0.0266061627275699
STI,0.17453925053217376,0.06238431274848253
STL,0.16850932601786267,0.07841421641999907
STLD,0.17551558461156053,0.1859523372035283
STRA,0.11930468160833572,0.30404213049918405
STRL,0.0777350028018764,0.23048909195502498
STRT,0.14690691911643342,0.24655691863057105
STX,0.19716832266426257,0.20809521903988784
STZ,0.39485984025608356,0.1623134527297969
SUI,0.15520530162596186,0.016749471169969228
SUP,-0.08445137041903925,0.14530634201765222
SWK,0.09986143487350947,0.051281963613929026
SWKS,0.30422589447233983,0.3572565407726025
SWM,-0.09357666690195147,0.07321694682458148
SWN,-0.1176519180370933,0.2024430919233851
SWX,0.09558939998426429,0.0359137598643504
SXT,0.06948848158631636,0.04679398144541134
SYBT,0.07840638139668465,0.04305633430707611
SYK,0.18039513497526105,0.025146348051614153
SYKE,0.07779248599552406,0.047113980355999625
SYMC,0.04370031971817771,0.04792716494732135
SYNA,0.0792809651683842,0.12855595139423193
SYX,0.2902201237282824,1.2292879450143095
SYY,0.11244656631203524,0.013840761767322504
T,-0.0015943102474260673,0.026253160986002815
TAP,0.05988339768148824,0.06152864559949569
TBI,0.08339271586896298,0.06923954978300122
TCBI,0.126518600064997,0.13750284826009887
TCBK,0.14448010888089868,0.07049246825063722
TCO,-0.030094421147833148,0.038297819740067705
TDS,0.029706778313399844,0.013708255678140964
TDW,0.6034962108066482,5.762414945354302
TDY,0.21367774466291123,0.045867903771747966
TECD,0.077321051764333,0.028799303339104593
TECH,0.11774966077036031,0.023054835965925672
TEN,0.0419165571192703,0.1364366035167509
TESS,0.08800568134062739,0.280707991702166
TFX,0.23055007328129543,0.026825944505491316
TG,0.006588257523409242,0.17573193985321608
TGI,-0.16716371992688156,0.07276969396336026
TGNA,0.06999976118978897,0.11370686673139441
TGT,0.03683724132271638,0.011227881872993803
THFF,0.044555228483608246,0.06589648941286269
THG,0.18364236498514436,0.024939838026668586
THO,0.19692481567214015,0.21576396540646917
TILE,0.06651644011981314,0.09731387218819182
TJX,0.06847269997808939,0.05959519933431708
TK,-0.11323114158026515,0.2123602285532021
TKR,0.017674539763095028,0.0839145983272273
TMK,0.10586752071800364,0.07860824014255909
TMO,0.2682518137672205,0.05641974171118735
TNC,0.06758417519649465,0.08258303082588954
TOL,0.10354573969275822,0.10517492068680567
TOWN,0.12335142583018092,0.08644034981248583
TPC,0.10906635289472502,0.2397002429217149
TPX,0.017209617581377474,0.13900654782253505
TR,0.05571334464437827,0.02141840067165571
TRC,-0.028633021320998767,0.0733028317674621
TREX,0.36602677357047086,0.3013171596925937
TRI,0.09003759653778166,0.013020756981302428
TRK,0.00556246419070615,0.014545466307142879
TRMK,0.037149064716590706,0.0661431425929069
TRN,0.04080629543512607,0.12073037910186839
TROW,0.07916237203539887,0.038517096743167424
TRST,0.04901071804224697,0.06297074669831422
TRUE,0.19891911549063832,0.6214800404250563
TRXC,0.7332084389909015,3.6189314809363746
TSCO,0.026673883983824694,0.017524415789205685
TSS,0.2419820145437533,0.07246748430968829
TTEK,0.14455666835603578,0.061290879299191685
TTMI,0.05013543299569506,0.2531269530141351
TTWO,0.4036005055118578,0.2246049801719173
TUP,-0.03468888668621444,0.1028085735763646
TWI,0.034290073571743816,0.7603522902564305
TWIN,0.0009197602239260678,0.2940602805400497
TWMC,-0.10604096563547541,0.14463498628352486
TXN,0.19499635792895795,0.043799953799238046
TXT,0.1475240847205063,0.043648694013641624
TYL,0.3388980568874045,0.18155920755082708
TZOO,-0.11962959481790623,0.07141925333093525
UBA,0.017115606427492776,0.02524416001527129
UBSH,0.13323254602887094,0.07369790413828348
UBSI,0.01827672858666331,0.04708653996370633
UCBI,0.21361569548249731,0.1440848519090224
UCFC,0.3925345889001815,0.23886936120863209
UEIC,0.14723843104220377,0.27056584885900753
UFCS,0.15732037079695213,0.021170520775006432
UFPI,0.055918823394413855,0.16224424169618223
UGI,0.09089631954945494,0.029277579184090474
UHAL,0.23329439783747954,0.11090563705018137
UHS,0.1861400416465663,0.06421242210384796
UHT,0.0822216488984674,0.046954944900896696
ULTI,0.22098525797807753,0.05686520148684892
UMBF,0.10437291641137492,0.11564516505547208
UMH,0.04903774846816209,0.05294019192807314
UMPQ,0.05378938555668121,0.07478911227092473
UNF,0.1535730421446165,0.05508304989159113
UNFI,-0.04504868150036252,0.1922501927435348
UNH,0.2557669959843033,0.019347242135444382
UNP,0.06862315743137296,0.08312050073698231
UNT,-0.042474367303186066,0.35058319627018236
UPL,-0.47250318735169444,0.1853936939260768
UPS,0.051564074234217654,0.04056902222146455
URBN,0.01837343546353484,0.07539072399124969
URI,0.2646069979243196,0.1910980124629544
USAK,0.5025863568322005,1.6666256372625314
USB,0.08184770663146985,0.023124031182264988
USG,0.2999902557010419,0.3834103199530438
USLM,0.046182600957938726,0.06279672834499625
USM,0.03379384086258191,0.03645068129041942
USNA,0.3034787238816146,0.2720622617051559
USPH,0.26826065353230205,0.0164048634125895
UTHR,0.17386116626047962,0.18732325481040094
UTI,-0.09595410239543502,0.16503820771792058
UTL,0.09304343532254943,0.01834636014032421
UTMD,0.18922841044687608,0.04574897725103899
UTX,0.0645186414552609,0.03687689319625111
UVSP,0.06389679635125838,0.054171488309373204
UVV,0.03437422657045021,0.028717890754217826
VAR,0.07603055624678372,0.00940484188152671
VECO,-0.06378487876833071,0.16398401421229916
VFC,-0.030983846414802063,0.09906196661278431
VHC,-0.18049424552688217,0.219112404747169
VICL,0.33772756659562414,3.584659916263716
VICR,0.371100344833991,0.43368303318518525
VIVO,0.015431043859591388,0.06746648395186665
VLGEA,-0.001778409896640227,0.02817338604936742
VLO,0.22035773668038325,0.09001859355603807
VLY,-0.043123345385353486,0.024777598780386142
VNO,-0.01892130036834547,0.04089318998981598
VOD,-0.014990433468863624,0.09953001687550118
VRNT,0.08356980089417042,0.06738274654505365
VRSN,0.24726068747090316,0.07713727665092066
VRTX,0.3304516907159619,0.2318458120935972
VSAT,0.05713317758967865,0.07165278066406218
VSEC,0.0979836580404854,0.21106586471328928
VSH,0.11085563828706309,0.0397178661258576
VTNR,0.014771738099746036,0.16874888767154025
VTR,0.01964353822198115,0.027453930401801326
VVC,0.13673502318672168,0.022225915840255874
VVUS,-0.3252650647368608,0.16872075605334272
VZ,0.04353047487915921,0.006013534687231006
WAB,0.005091263787693221,0.0341924367618116
WABC,0.043229660071512355,0.04091098071352448
WAFD,0.11365534457841069,0.05759722811913633
WASH,0.11822994666841459,0.04545134258104779
WBA,0.12369875236831333,0.05287723859396287
WBS,0.14626077604344379,0.05970230011778623
WCC,0.02978801441589357,0.12543136194286045
WCN,0.1313513042536089,0.03478457799245089
WDC,0.12785727808807018,0.25477949483250767
WDR,0.021122010466831095,0.19701242597639387
WEC,0.10242163658206335,0.009646834377570896
WEN,0.19364541025661444,0.10074568406739541
